verdict,reason,source,boardType,authorReal,bodyLen,viewCount,realTraffic30d,realComment,realLike,guestLike,report,anyComment,bannedSeo,bannedBody,bannedSlug,duplicateTitle,publishedAt,slug,title,id
PRESERVE,실회원 반응(댓글 1·공감 0·신고 0) — 사용자 활동이 붙어 있다,SHEET,HUMOR,false,184,2527,0,1,0,0,0,9,,,,false,2026-08-06,삶의-질-엄청-떨어지는-질병,삶의 질 엄청 떨어지는 질병,cmsh4ztsr0007hr2ylwcrkrhj
PRESERVE,실회원 반응(댓글 0·공감 1·신고 0) — 사용자 활동이 붙어 있다,SHEET,STORY,false,161,571,0,0,1,0,0,7,,,,false,2026-07-17,우울증과-성욕,우울증과 성욕,cmroc7l1r000s3n1mag47hfwz
PRESERVE,실회원(providerId 숫자·비ADMIN) 작성 — 무조건 보존,USER,MENOPAUSE,true,161,481,0,1,0,0,0,7,,,,false,2026-08-13,,요즘 신체적 변화때문에 잠을 못자서 수면유도제를 먹어봤는데...,cmsqx9rui000104jmiz5fpt79
PRESERVE,실회원 반응(댓글 0·공감 1·신고 0) — 사용자 활동이 붙어 있다,SHEET,STORY,false,152,644,0,0,1,0,0,7,,,,false,2026-07-20,혼자되면-왤케-소심해-질까요,혼자되면 왤케 소심해 질까요,cmrsua0x3000m3b1m24wngz5j
PRESERVE,실회원 반응(댓글 0·공감 1·신고 0) — 사용자 활동이 붙어 있다,SHEET,STORY,false,142,414,0,0,1,0,0,7,,,,false,2026-07-14,요즘은-대학생들도-럭셔리여행,요즘은 대학생들도 럭셔리여행,cmrkgtvxx000nxp2c6yezp1io
PRESERVE,실회원(providerId 숫자·비ADMIN) 작성 — 무조건 보존,USER,STORY,true,128,404,0,0,0,0,0,5,,,,false,2026-06-14,사노라면,사노라면,cmqd6u9fn000004jsz2f8liyl
PRESERVE,실회원(providerId 숫자·비ADMIN) 작성 — 무조건 보존,USER,STORY,true,123,798,0,0,0,0,0,4,,,,false,2026-04-08,인삿밀,인삿밀,cmnq6393l000004jvu2cvx0ba
PRESERVE,실회원 반응(댓글 1·공감 0·신고 0) — 사용자 활동이 붙어 있다,SHEET,STORY,false,114,295,0,1,0,0,0,5,,,,false,2026-08-06,요즘-흙동은금수저-구별법이래요,"요즘 흙,동,은,금수저 구별법이래요",cmshdcmcl00093e4sd3lsoh9l
PRESERVE,실회원 반응(댓글 1·공감 0·신고 0) — 사용자 활동이 붙어 있다,USER,STORY,false,114,2016,0,1,0,0,0,1,,,,false,2026-03-21,오늘-등산-갔다가-야생-고라니를-봤어요,오늘 등산 갔다가 야생 고라니를 봤어요!,cmn3617rj000gey2u457iwrti
PRESERVE,실회원 반응(댓글 0·공감 1·신고 0) — 사용자 활동이 붙어 있다,SHEET,HUMOR,false,105,1612,0,0,1,0,0,7,,,,false,2026-07-12,자기-취미생활-불법적으로-말하기,자기 취미생활 불법적으로 말하기,cmrh4ngdu000iuq2yf9k5khg5
PRESERVE,실회원(providerId 숫자·비ADMIN) 작성 — 무조건 보존,USER,STORY,true,98,610,0,0,0,0,0,5,,,,false,2026-06-07,이야기를-하는것이-힘들어,이야기를 하는것이 힘들어,cmq3gey7w000704ifc9bx9qhr
PRESERVE,실회원 반응(댓글 1·공감 0·신고 0) — 사용자 활동이 붙어 있다,USER,HUMOR,false,96,1455,0,1,0,0,0,1,,,,false,2026-03-22,60살에-운전면허-따는-중인데-요즘-세상-좋아졌어요,60살에 운전면허 따는 중인데 요즘 세상 좋아졌어요,cmn3618c8000ley2ub2s6w70t
PRESERVE,실회원(providerId 숫자·비ADMIN) 작성 — 무조건 보존,USER,STORY,true,78,359,0,2,0,0,0,7,,,,false,2026-06-13,53세-아직도-내집없고,53세 아직도 내집없고,cmqc5e6tq000004jusnmwtrix
PRESERVE,실회원(providerId 숫자·비ADMIN) 작성 — 무조건 보존,USER,MENOPAUSE,true,64,701,0,0,0,0,0,5,,,,false,2026-08-04,,"잘려고 누웠는데 가슴 답답, 얼굴 붉열감",cmsept052000304kyohbpsaud
PRESERVE,실회원 반응(댓글 1·공감 0·신고 0) — 사용자 활동이 붙어 있다,SHEET,STORY,false,58,567,0,1,0,0,0,9,,,,false,2026-08-07,내일-성심당-줄서는거-힘들까요,내일 성심당 줄서는거 힘들까요?,cmsilo91r000h1g1uz10xkqhc
PRESERVE,실회원(providerId 숫자·비ADMIN) 작성 — 무조건 보존,USER,MENOPAUSE,true,58,467,0,0,0,0,0,5,,,,false,2026-08-05,,매일 저녁 글쓰게되네요,cmsg4lgq1000004l2oqfzfsle
PRESERVE,실회원(providerId 숫자·비ADMIN) 작성 — 무조건 보존,USER,STORY,true,54,273,0,5,0,0,0,10,,,,false,2026-07-22,건의합니다,건의합니다,cmrvd4rws000004juux26arlb
PRESERVE,실회원(providerId 숫자·비ADMIN) 작성 — 무조건 보존,USER,STORY,true,54,813,0,5,0,0,0,10,,,,false,2026-06-07,첫인사,첫인사,cmq4a9bro000304jjphvabsku
PRESERVE,실회원(providerId 숫자·비ADMIN) 작성 — 무조건 보존,USER,STORY,true,53,161,0,0,0,0,0,5,,,,false,2026-08-05,팔뚝살-팝니다,팔뚝살 팝니다^^,cmsfdaryl000104l5hqstwtza
PRESERVE,실회원(providerId 숫자·비ADMIN) 작성 — 무조건 보존,USER,STORY,true,46,431,0,0,0,0,0,0,,,,false,2026-05-12,친절하라,친절하라!!! ;;;,cmp2njlju000504h1qn7u85zp
PRESERVE,실회원(providerId 숫자·비ADMIN) 작성 — 무조건 보존,USER,MENOPAUSE,true,46,707,0,7,0,0,0,12,,,,false,2026-08-13,,갱년기?폐경기 검사는 어디서 할까요~,cmsqs9zsd000004ldg36xz8rv
PRESERVE,실회원(providerId 숫자·비ADMIN) 작성 — 무조건 보존,USER,MENOPAUSE,true,44,564,0,0,0,0,0,5,,,,false,2026-07-28,,갱년기 때문 얼굴이 화끈,cms43q3au000404kzwk5wtpvh
PRESERVE,실회원(providerId 숫자·비ADMIN) 작성 — 무조건 보존,USER,STORY,true,41,276,0,0,0,0,0,5,,,,false,2026-07-28,달이-밝아요,달이 밝아요~~,cms4o9max000704laegbp11z8
PRESERVE,실회원(providerId 숫자·비ADMIN) 작성 — 무조건 보존,USER,STORY,true,41,1193,0,0,0,0,0,0,,,,false,2026-04-13,미국-이란-사태로-너무-힘듭니다,미국 이란 사태로 너무 힘듭니다...,cmnwxq1fo000004kyqoa18x31
PRESERVE,실회원(providerId 숫자·비ADMIN) 작성 — 무조건 보존,USER,LIFE2,true,37,436,0,1,0,0,0,6,,,,false,2026-07-29,가입인사,가입인사,cms5y8t4i000204jptluiw253
PRESERVE,실회원(providerId 숫자·비ADMIN) 작성 — 무조건 보존,USER,STORY,true,37,747,0,0,0,0,0,5,,,,false,2026-06-06,자연과-사랑,자연과 사랑,cmq23sqkn000104jo4pv7qk39
PRESERVE,실회원(providerId 숫자·비ADMIN) 작성 — 무조건 보존,USER,MENOPAUSE,true,25,209,0,1,0,0,0,1,,,,false,2026-09-05,,갱년기.. 자고 싶다.,cmtog37qv000004l6ayu7muli
PRESERVE,실회원(providerId 숫자·비ADMIN) 작성 — 무조건 보존,USER,STORY,true,25,397,0,5,0,0,0,10,,,,false,2026-07-06,천상소리-인사,천상소리 인사,cmr9szb4v000004jukcvggn3u
PRESERVE,실회원(providerId 숫자·비ADMIN) 작성 — 무조건 보존,USER,STORY,true,18,384,0,1,1,1,0,6,,,,false,2026-07-18,길음동너구리님의-첫인사,길음동너구리님의 첫인사,cmrqwwlfv000004ky1ihs2xyb
PRESERVE,실회원(providerId 숫자·비ADMIN) 작성 — 무조건 보존,USER,STORY,true,17,510,0,0,0,0,0,5,,,,false,2026-07-13,정아라미님의-첫인사,정아라미님의 첫인사,cmris1aaz000004jrjzkjl16n
PRESERVE,실회원 반응(댓글 1·공감 0·신고 0) — 사용자 활동이 붙어 있다,SHEET,STORY,false,16,386,0,1,0,0,0,4,,,,false,2026-08-07,경제적으로-독립할-수-있는-분은-이혼도-쉽겠죠,경제적으로 독립할 수 있는 분은 이혼도 쉽겠죠?,cmsilo0m9000d1g1uy5hp4p9t
PRESERVE,실회원(providerId 숫자·비ADMIN) 작성 — 무조건 보존,USER,STORY,true,16,874,0,0,0,1,0,6,,,,false,2026-06-21,브이톡님의-첫인사,브이톡님의 첫인사,cmqny5mgt000004l2ysb6osys
PRESERVE,실회원(providerId 숫자·비ADMIN) 작성 — 무조건 보존,USER,STORY,true,13,868,0,0,0,2,0,5,,,,false,2026-06-17,하이요님의-첫인사,하이요님의 첫인사,cmqhvdjkz000004l2xgtbivia
PRESERVE,실회원(providerId 숫자·비ADMIN) 작성 — 무조건 보존,USER,STORY,true,13,620,0,1,0,1,0,7,,,,false,2026-06-23,들꽃향기님의-첫인사,들꽃향기님의 첫인사,cmqr5g4bx000004ilouhlwfzk
PRESERVE,실회원(providerId 숫자·비ADMIN) 작성 — 무조건 보존,USER,STORY,true,12,458,0,0,0,0,0,5,,,,false,2026-07-28,알라딘님의-첫인사,알라딘님의 첫인사,cms3zokys000004js91zl3ew8
PRESERVE,실회원(providerId 숫자·비ADMIN) 작성 — 무조건 보존,USER,STORY,true,11,320,0,0,0,0,0,5,,,,false,2026-08-07,아프로디테님의-첫인사,아프로디테님의 첫인사,cmsi9pw3s000004l37lf31s51
PRESERVE,실회원(providerId 숫자·비ADMIN) 작성 — 무조건 보존,USER,STORY,true,11,460,0,1,0,0,0,6,,,,false,2026-07-07,커피향기님의-첫인사,커피향기님의 첫인사,cmr9zngop000004l5f983xz0f
PRESERVE,실회원(providerId 숫자·비ADMIN) 작성 — 무조건 보존,USER,STORY,true,10,347,0,0,0,0,0,5,,,,false,2026-06-09,솔로-인생-나도살고싶다,솔로 인생 나도살고싶다,cmq5w5kkg000504k0b26dfy2b
PRESERVE,실회원 반응(댓글 0·공감 1·신고 0) — 사용자 활동이 붙어 있다,SHEET,HUMOR,false,9,2551,0,0,1,0,0,1,,,,false,2026-05-16,화장실-문구에-웃음이-나와요,화장실 문구에 웃음이 나와요,cmp7y0r3j000dic4e8m3bs9zu
PRESERVE,실회원(providerId 숫자·비ADMIN) 작성 — 무조건 보존,USER,STORY,true,7,802,0,0,0,0,0,5,,,,false,2026-06-20,다은마미님의-첫인사,다은마미님의 첫인사,cmqm0ttaj000004lds7c0psyp
PRESERVE,실회원(providerId 숫자·비ADMIN) 작성 — 무조건 보존,USER,STORY,true,7,354,0,1,0,0,0,6,,,,false,2026-07-29,언니야행복하자님의-첫인사,언니야행복하자님의 첫인사,cms5ug54k000004jqzia6ze1r
PRESERVE,실회원(providerId 숫자·비ADMIN) 작성 — 무조건 보존,USER,STORY,true,5,434,0,0,0,0,0,5,,,,false,2026-07-28,잘웃는쿼카님의-첫인사,잘웃는쿼카님의 첫인사,cms4o8doa000004l851sg10zo
REVIEW,non-USER(SHEET)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),SHEET,HUMOR,false,5644,682,0,0,0,0,0,1,,,,false,2026-05-13,애경-2080-리콜-이슈로-인한-치약-올바르게-선택하는-방법-정리AKA-치무위키,애경 2080 리콜 이슈로 인한 치약 올바르게 선택하는 방법 정리(AKA. 치무위키),cmp3luu2r000tlb3fccswhz24
REVIEW,non-USER(BOT)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),BOT,MAGAZINE,false,3469,1262,0,0,0,0,0,0,,,,false,2026-07-18,하락장-내-투자-지금-괜찮을까,"하락장, 내 투자 지금 괜찮을까",cmrpstw0h000bgv2yiac4r29o
REVIEW,non-USER(BOT)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),BOT,MAGAZINE,false,3457,1760,0,0,0,0,0,0,,,,false,2026-06-16,돈-공부-지금-시작해도-됩니다,"돈 공부, 지금 시작해도 됩니다",cmqg2j5090005eu2ym7nfrf0y
REVIEW,non-USER(BOT)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),BOT,MAGAZINE,false,3428,1042,0,0,0,0,0,2,,,,false,2026-05-30,폭락장에도-흔들리지-않는-현금-댐,폭락장에도 흔들리지 않는 현금 댐,cmprrp5tk0002uh2y5b1uu5dl
REVIEW,non-USER(BOT)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),BOT,MAGAZINE,false,3366,3369,0,0,0,0,0,0,,,,false,2026-06-05,완경-후-몸이-보내는-신호들,완경 후 몸이 보내는 신호들,cmq0cmyvr0004pt2yhrgr7xm4
REVIEW,non-USER(BOT)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),BOT,MAGAZINE,false,3265,1776,0,0,0,0,0,0,,,,false,2026-08-13,더워도-시원해-보이는-50대-여름-코디,더워도 시원해 보이는 50대 여름 코디,cmsqxr3qg00047g2yok6x0vwn
REVIEW,non-USER(BOT)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),BOT,MAGAZINE,false,3235,3091,0,0,0,0,0,0,,,,false,2026-06-06,폭락장-50대-돈-지키는-법,"폭락장, 50대 돈 지키는 법",cmq1rrrpf0002n02y1s913wzp
REVIEW,non-USER(BOT)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),BOT,MAGAZINE,false,3230,1550,0,0,0,0,0,0,,,,false,2026-07-02,갱년기-영양제-추천-5가지-증상별로-이렇게-고르세요,"갱년기 영양제, 뭘 먹어야 할까요",cmr2xbr6a0002072yrni3bf7m
REVIEW,non-USER(BOT)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),BOT,MAGAZINE,false,3220,1741,0,0,0,0,0,0,,,,false,2026-07-29,갱년기-나이-나만-이른-걸까요,"갱년기 나이, 나만 이른 걸까요",cms5i68ax0004522ya42gq2vm
REVIEW,non-USER(BOT)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),BOT,MAGAZINE,false,3212,933,0,0,0,0,0,0,,,,false,2026-07-11,50대-플렉스-죄책감-없이-써도-돼요,"50대 플렉스, 죄책감 없이 써도 돼요",cmrfsl2290006cg2y2qam7egy
REVIEW,non-USER(BOT)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),BOT,MAGAZINE,false,3197,1888,0,0,0,0,0,0,,,,false,2026-06-13,갱년기-몸이-보내는-신호들,갱년기 몸이 보내는 신호들,cmqbryyov00022r2yedlwat97
REVIEW,non-USER(BOT)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),BOT,MAGAZINE,false,3189,2370,0,0,0,0,0,0,,,,false,2026-08-10,경주-걷기-편한-코스-추천,경주 걷기 편한 코스 추천,cmsmndhcz00047v2y357sa08x
REVIEW,non-USER(BOT)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),BOT,MAGAZINE,false,3183,1477,0,0,0,0,0,0,,,,false,2026-06-16,내-몸이-달라졌다-50대-다이어트,"내 몸이 달라졌다, 50대 다이어트",cmqg2afe60002eu2yfytlr2ii
REVIEW,non-USER(BOT)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),BOT,MAGAZINE,false,3180,1496,0,0,0,0,0,0,,,,false,2026-06-10,은퇴-전-1년-준비-체크리스트,"은퇴 전 1년, 준비 체크리스트",cmq7hksak0002pb2yvndhit18
REVIEW,non-USER(BOT)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),BOT,MAGAZINE,false,3179,1636,0,0,0,0,0,0,,,,false,2026-06-22,은퇴-첫-1년-보릿고개-넘기기,"은퇴 첫 1년, 보릿고개 넘기기",cmqon2bpa0005782y124m4cy8
REVIEW,non-USER(BOT)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),BOT,MAGAZINE,false,3138,1132,0,0,0,0,0,0,,,,false,2026-06-19,50대-친구를-다시-만드는-법,"50대, 친구를 다시 만드는 법",cmqkh9bgh0004em2ygr6dqo9h
REVIEW,non-USER(BOT)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),BOT,MAGAZINE,false,3134,1437,0,0,0,0,0,0,,,,false,2026-06-17,나이-드는-게-무섭다고요,나이 드는 게 무섭다고요?,cmqhi8exa00081u2y8unnq0is
REVIEW,본문 금지 표현(노인) — SEO 노출면은 아니다. 문구 정정 후보,BOT,MAGAZINE,false,3126,998,0,0,0,0,0,0,,노인,,false,2026-07-17,내가-원하는-노후-돌봄-지금-설계하세요,"내가 원하는 노후 돌봄, 지금 설계하세요",cmrohjsec0007a62yjhuhfws7
REVIEW,non-USER(BOT)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),BOT,MAGAZINE,false,3098,1420,0,0,0,0,0,0,,,,false,2026-08-20,2인-가구-생활비-이렇게-줄여요,"2인 가구 생활비, 이렇게 줄여요",cmt0xs7ac0004nv2y0b3dh77k
REVIEW,실제 SEO 노출면(title/description) 금지 표현(실버) — 삭제가 아니라 문구 정정 대상,BOT,MAGAZINE,false,3094,3844,0,0,0,0,0,2,실버,실버,,false,2026-06-04,노후-주거-시나리오-3가지-비교,노후 주거 시나리오 3가지 비교,cmpyxhh950008ak2ywkhpx4cv
REVIEW,non-USER(BOT)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),BOT,MAGAZINE,false,3087,1881,0,0,0,0,0,0,,,,false,2026-07-27,50대-여자-외모가-달라져도-괜찮아요,"50대 여자, 외모가 달라져도 괜찮아요",cms2nab7z0004mc2yeug6hhzv
REVIEW,non-USER(BOT)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),BOT,MAGAZINE,false,3074,2302,0,0,0,0,0,0,,,,false,2026-06-12,갱년기-4년-호르몬-치료-이제-답입니다,"갱년기 4년, 호르몬 치료 이제 답입니다",cmqagssqj00020x2y86ru8f33
REVIEW,non-USER(BOT)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),BOT,MAGAZINE,false,3072,2126,0,0,0,0,0,0,,,,false,2026-07-28,50대-향수-하나로-달라져요,"50대, 향수 하나로 달라져요",cms470kbs0003et2yecacf2ql
REVIEW,non-USER(BOT)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),BOT,MAGAZINE,false,3067,940,0,0,0,0,0,0,,,,false,2026-07-15,조기연금-vs-정상수령-내-선택은,"조기연금 vs 정상수령, 내 선택은?",cmrliiqqv0005vd2y38yi3q32
REVIEW,non-USER(BOT)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),BOT,MAGAZINE,false,3043,1387,0,0,0,0,0,0,,,,false,2026-06-17,50대-몸의-반격-버틸까-치료받을까,"50대 몸의 반격, 버틸까 치료받을까",cmqhhxtxc00051u2ydgtcq8fg
REVIEW,non-USER(BOT)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),BOT,MAGAZINE,false,3037,1024,0,0,0,0,0,0,,,,false,2026-07-15,퇴직-후-첫-한-달-뭐부터-해야-할까,"퇴직 후 첫 한 달, 뭐부터 해야 할까",cmrlmbvng0003t92yiixxj1tu
REVIEW,실제 SEO 노출면(title/description) 금지 표현(노인) — 삭제가 아니라 문구 정정 대상,BOT,MAGAZINE,false,3020,2004,0,0,0,0,0,0,노인,노인|시니어,노인,false,2026-08-08,노인일자리-몇-살부터-신청할까,"노인일자리, 몇 살부터 신청할까",cmsjsn10g0004np2y057yieuj
REVIEW,본문 금지 표현(실버) — SEO 노출면은 아니다. 문구 정정 후보,BOT,MAGAZINE,false,3013,1240,0,0,0,0,0,0,,실버,,false,2026-08-21,5060대-여행-할인-이렇게-찾으세요,"50·60대 여행 할인, 이렇게 찾으세요",cmt2dbxs50004mf2yaw2s39nt
REVIEW,non-USER(BOT)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),BOT,MAGAZINE,false,3009,1106,0,0,0,0,0,0,,,,false,2026-07-15,퇴직-후-첫-한-달-이렇게-보내세요,"퇴직 후 첫 한 달, 이렇게 보내세요",cmrli21fn0003vd2yjw8tbvj7
REVIEW,non-USER(BOT)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),BOT,MAGAZINE,false,3005,2315,0,0,0,0,0,0,,,,false,2026-06-13,귀촌-10년-진짜-시골-생활,"귀촌 10년, 진짜 시골 생활",cmqbs841j00052r2y0vfyava1
REVIEW,본문 금지 표현(노인) — SEO 노출면은 아니다. 문구 정정 후보,BOT,MAGAZINE,false,2996,804,0,0,0,0,0,0,,노인,,false,2026-07-17,요양병원-말고-내가-원하는-노후,"요양병원 말고, 내가 원하는 노후",cmrod9mcx00088q2y65a1blst
REVIEW,non-USER(BOT)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),BOT,MAGAZINE,false,2993,2055,0,0,0,0,0,0,,,,false,2026-07-22,50대-아침-컨디션-왜-이럴까요,"50대 아침 컨디션, 왜 이럴까요",cmrvmf3e90003dy2yv0k6xo0e
REVIEW,non-USER(BOT)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),BOT,MAGAZINE,false,2987,704,0,0,0,0,0,0,,,,false,2026-07-11,자녀방-이제-내-공간으로,"자녀방, 이제 내 공간으로",cmrfsbact0003cg2yirix2wb0
REVIEW,non-USER(BOT)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),BOT,MAGAZINE,false,2982,3022,0,0,0,0,0,0,,,,false,2026-06-05,환율-폭풍-50대-돈-지키기,"환율 폭풍, 50대 돈 지키기",cmq0cd56y0002pt2y5x6e0kvz
REVIEW,non-USER(BOT)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),BOT,MAGAZINE,false,2979,1882,0,0,0,0,0,0,,,,false,2026-06-11,은퇴-전-1년-체크리스트-총정리,"은퇴 전 1년, 체크리스트 총정리",cmq8x2nvh00025v2y7p8p8f28
REVIEW,non-USER(BOT)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),BOT,MAGAZINE,false,2974,1132,0,0,0,0,0,0,,,,false,2026-06-20,퇴직금-IRP-왕초보도-할-수-있어요,"퇴직금 IRP, 왕초보도 할 수 있어요",cmqls30d40002nq2yzweu0jfo
REVIEW,본문 금지 표현(노인) — SEO 노출면은 아니다. 문구 정정 후보,BOT,MAGAZINE,false,2972,1350,0,0,0,0,0,0,,노인,,false,2026-06-17,부모님-간병-지금-준비하세요,"부모님 간병, 지금 준비하세요",cmqhhpz3100021u2yixjdr1hf
REVIEW,non-USER(BOT)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),BOT,MAGAZINE,false,2969,1132,0,0,0,0,0,0,,,,false,2026-06-18,연금-인출-순서-이렇게-꺼내세요,"연금 인출 순서, 이렇게 꺼내세요",cmqj1o10y0005il2y9wtz8ap5
REVIEW,non-USER(BOT)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),BOT,MAGAZINE,false,2961,1678,0,0,0,0,0,0,,,,false,2026-06-10,억울하게-늙지-않는-법,억울하게 늙지 않는 법,cmq7m5r1l0004u32yimkbgpsp
